812,813,912,913,-1,-1,-1,-1,816,817,916,917,1016,1017,1116,1117,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1216,1217,1316,1317,1416,1417,1516,1517,-1,-1,-1,-1,1012,1013,1112,1113
1202,1203,1302,1303,-1,-1,-1,-1,1606,1607,1706,1707,1806,1807,1906,1907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2006,2007,2106,2107,2206,2207,2306,2307,-1,-1,-1,-1,1402,1403,1502,1503
1212,1213,1312,1313,-1,-1,-1,-1,1616,1617,1716,1717,1816,1817,1916,1917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2016,2017,2116,2117,2216,2217,2316,2317,-1,-1,-1,-1,1412,1413,1512,1513
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4800,4801,4900,4901,-1,-1,-1,-1,5000,5001,5100,5101,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4810,4811,4910,4911,-1,-1,-1,-1,5010,5011,5110,5111,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5200,5201,5300,5301,1602,1603,1702,1703,5400,5401,5500,5501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5210,5211,5310,5311,1612,1613,1712,1713,5410,5411,5510,5511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,5600,5601,5700,5701,-1,-1,-1,-1,5800,5801,5900,5901,-1,-1,-1,-1,6000,6001,6100,6101,1802,1803,1902,1903,6200,6201,6300,6301,-1,-1,-1,-1,6400,6401,6500,6501,-1,-1,-1,-1,6600,6601,6700,6701,-1,-1,-1,-1
-1,-1,-1,-1,5610,5611,5710,5711,-1,-1,-1,-1,5810,5811,5910,5911,-1,-1,-1,-1,6010,6011,6110,6111,1812,1813,1912,1913,6210,6211,6310,6311,-1,-1,-1,-1,6410,6411,6510,6511,-1,-1,-1,-1,6610,6611,6710,6711,-1,-1,-1,-1
-1,-1,-1,-1,6800,6801,6900,6901,-1,-1,-1,-1,7000,7001,7100,7101,-1,-1,-1,-1,7200,7201,7300,7301,-1,-1,-1,-1,7400,7401,7500,7501,-1,-1,-1,-1,7600,7601,7700,7701,-1,-1,-1,-1,7800,7801,7900,7901,-1,-1,-1,-1
-1,-1,-1,-1,6810,6811,6910,6911,-1,-1,-1,-1,7010,7011,7110,7111,-1,-1,-1,-1,7210,7211,7310,7311,-1,-1,-1,-1,7410,7411,7510,7511,-1,-1,-1,-1,7610,7611,7710,7711,-1,-1,-1,-1,7810,7811,7910,7911,-1,-1,-1,-1
-1,-1,-1,-1,8000,8001,8100,8101,-1,-1,-1,-1,8200,8201,8300,8301,-1,-1,-1,-1,8400,8401,8500,8501,-1,-1,-1,-1,8600,8601,8700,8701,-1,-1,-1,-1,8800,8801,8900,8901,-1,-1,-1,-1,9000,9001,9100,9101,-1,-1,-1,-1
-1,-1,-1,-1,8010,8011,8110,8111,-1,-1,-1,-1,8210,8211,8310,8311,-1,-1,-1,-1,8410,8411,8510,8511,-1,-1,-1,-1,8610,8611,8710,8711,-1,-1,-1,-1,8810,8811,8910,8911,-1,-1,-1,-1,9010,9011,9110,9111,-1,-1,-1,-1
-1,-1,-1,-1,9200,9201,9300,9301,-1,-1,-1,-1,9400,9401,9500,9501,2406,2407,2506,2507,9600,9601,9700,9701,-1,-1,-1,-1,9800,9801,9900,9901,2606,2607,2706,2707,10000,10001,10100,10101,-1,-1,-1,-1,10200,10201,10300,10301,-1,-1,-1,-1
-1,-1,-1,-1,9210,9211,9310,9311,-1,-1,-1,-1,9410,9411,9510,9511,2416,2417,2516,2517,9610,9611,9710,9711,-1,-1,-1,-1,9810,9811,9910,9911,2616,2617,2716,2717,10010,10011,10110,10111,-1,-1,-1,-1,10210,10211,10310,10311,-1,-1,-1,-1
-1,-1,-1,-1,10400,10401,10500,10501,-1,-1,-1,-1,10600,10601,10700,10701,2806,2807,2906,2907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3006,3007,3106,3107,10800,10801,10900,10901,-1,-1,-1,-1,11000,11001,11100,11101,-1,-1,-1,-1
-1,-1,-1,-1,10410,10411,10510,10511,-1,-1,-1,-1,10610,10611,10710,10711,2816,2817,2916,2917,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3016,3017,3116,3117,10810,10811,10910,10911,-1,-1,-1,-1,11010,11011,11110,11111,-1,-1,-1,-1
-1,-1,-1,-1,11200,11201,11300,11301,2408,2409,2508,2509,2608,2609,2708,2709,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2808,2809,2908,2909,3008,3009,3108,3109,11400,11401,11500,11501,-1,-1,-1,-1
-1,-1,-1,-1,11210,11211,11310,11311,2418,2419,2518,2519,2618,2619,2718,2719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2818,2819,2918,2919,3018,3019,3118,3119,11410,11411,11510,11511,-1,-1,-1,-1
-1,-1,-1,-1,11600,11601,11700,11701,3208,3209,3308,3309,3408,3409,3508,3509,-1,-1,-1,-1,-1,-1,11800,11801,11900,11901,12000,12001,12100,12101,-1,-1,-1,-1,-1,-1,3608,3609,3708,3709,3808,3809,3908,3909,12200,12201,12300,12301,-1,-1,-1,-1
-1,-1,-1,-1,11610,11611,11710,11711,3218,3219,3318,3319,3418,3419,3518,3519,-1,-1,-1,-1,-1,-1,11810,11811,11910,11911,12010,12011,12110,12111,-1,-1,-1,-1,-1,-1,3618,3619,3718,3719,3818,3819,3918,3919,12210,12211,12310,12311,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2002,2003,2102,2103,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12400,12401,-1,-1,-1,-1,12500,12501,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2202,2203,2302,2303,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2012,2013,2112,2113,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12410,12411,-1,-1,-1,-1,12510,12511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2212,2213,2312,2313,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2402,2403,2502,2503,-1,-1,-1,-1,-1,-1,-1,-1,3206,3207,12600,12601,-1,-1,-1,-1,12700,12701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2602,2603,2702,2703,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,2412,2413,2512,2513,-1,-1,-1,-1,-1,-1,-1,-1,3216,3217,12610,12611,-1,-1,-1,-1,12710,12711,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2612,2613,2712,2713,-1,-1,-1,-1,-1,-1,-1,-1
